"geno_ID","year","location","pltht","yld_bu_ac","earht"
"PHN11_PHW65_0275/LH185",2014,"Columbia",197.5,165.990237849998,82.5000000000009
"PHN11_PHW65_0328/LH185",2014,"Columbia",216.5,128.232353599998,97.5000000000009
"PHN11_PHW65_0359/LH185",2014,"Columbia",194.5,126.110687099998,93.0000000000009
"PHW52/PHG35",2014,"Columbia",206.5,130.799264149998,102.000000000001
"PHW52/PHM49",2014,"Columbia",206.5,165.970292749998,93.0000000000009
"PHW52/PHN82",2014,"Columbia",217,172.751521249998,92.5000000000009
"PHW52/TX205",2014,"Columbia",224.5,124.532410549998,102.500000000001
"PHW65_MoG_0012/LH185",2014,"Columbia",212.5,181.724539749998,89.5000000000009
"PHW65_MoG_0137/LH185",2014,"Columbia",216,136.917838449998,77.5000000000009
"PHW65_MoG_0176/LH185",2014,"Columbia",208,149.387919949998,97.5000000000009
"PHW65_MoG_0271/LH185",2014,"Columbia",231,161.364970599998,103.500000000001
"PHW65_MoG_0293/LH185",2014,"Columbia",213.5,167.657454949998,91.0000000000009
"WF9/C103",2014,"Columbia",232,136.675429299998,111.000000000001
"WF9/H95",2014,"Columbia",232.5,121.183536549998,110.500000000001
"WF9/Mo17",2014,"Columbia",240.5,123.064824499998,127.500000000001
"WF9/OH43",2014,"Columbia",218.5,139.154617699998,102.000000000001
"Z013E0002/LH185",2014,"Columbia",213.5,171.564384349998,96.0000000000009
"Z013E0006/LH185",2014,"Columbia",230.5,211.134200099998,117.500000000001
"Z013E0007/LH185",2014,"Columbia",221,168.218037349998,100.000000000001
"Z013E0014/LH185",2014,"Columbia",213.5,150.177599749998,86.0000000000009
"Z013E0020/LH185",2014,"Columbia",226.5,164.163324949998,89.0000000000009
"Z013E0022/LH185",2014,"Columbia",193.5,127.018096899998,87.0000000000009
"Z013E0026/LH185",2014,"Columbia",229.5,170.883996199998,123.500000000001
"Z013E0028/LH185",2014,"Columbia",223,154.063455999998,108.500000000001
"Z013E0032/LH185",2014,"Columbia",214,171.559149899998,89.5000000000009
"Z013E0034/LH185",2014,"Columbia",217.5,148.727070799998,87.0000000000009
"Z013E0036/LH185",2014,"Columbia",226,147.780673449998,116.000000000001
"Z013E0037/LH185",2014,"Columbia",200,186.349310599998,78.5000000000009
"Z013E0039/LH185",2014,"Columbia",220.5,160.590001399998,101.000000000001
"Z013E0045/LH185",2014,"Columbia",219.5,178.585855899998,102.000000000001
"Z013E0046/LH185",2014,"Columbia",210.5,121.420124599998,82.0000000000009
"Z013E0052/LH185",2014,"Columbia",219.5,189.194459149998,103.000000000001
"Z013E0055/LH185",2014,"Columbia",201.5,148.521618699998,94.0000000000009
"Z013E0056/LH185",2014,"Columbia",213,170.411993349998,92.5000000000009
"Z013E0059/LH185",2014,"Columbia",205,151.449480549998,90.0000000000009
"Z013E0063/LH185",2014,"Columbia",201.5,161.313257799998,93.0000000000009
"Z013E0067/LH185",2014,"Columbia",212,150.938219349998,93.5000000000009
"Z013E0072/LH185",2014,"Columbia",216,138.505598716348,87.5816374365738
"Z013E0073/LH185",2014,"Columbia",229.5,189.611680849998,110.500000000001
"Z013E0078/LH185",2014,"Columbia",215.5,155.514391049998,95.5000000000009
"Z013E0079/LH185",2014,"Columbia",219.5,151.786515899998,94.5000000000009
"Z013E0080/LH185",2014,"Columbia",215.5,154.808958799998,94.0000000000009
"Z013E0082/LH185",2014,"Columbia",226.5,162.003753849998,111.000000000001
"Z013E0087/LH185",2014,"Columbia",205.5,119.039037049998,88.5000000000009
"Z013E0090/LH185",2014,"Columbia",191,133.269969099998,65.5000000000009
"Z013E0093/LH185",2014,"Columbia",197.5,97.6724682399982,92.5000000000009
"Z022E0003/LH185",2014,"Columbia",226.5,170.678634349998,113.500000000001
"Z022E0005/LH185",2014,"Columbia",221,157.277317349998,104.500000000001
"Z022E0006/LH185",2014,"Columbia",202,145.371292749998,101.500000000001
"Z022E0008/LH185",2014,"Columbia",212.5,123.924131499998,99.0000000000009
"Z022E0009/LH185",2014,"Columbia",224,160.601372799998,98.5000000000009
"Z022E0017/LH185",2014,"Columbia",224,184.752126849998,108.500000000001
"Z022E0023/LH185",2014,"Columbia",NA,108.217897119998,90.0000000000009
"Z022E0025/LH185",2014,"Columbia",210,172.219908799998,91.5000000000009
"Z022E0027/LH185",2014,"Columbia",213.5,155.365164099998,108.500000000001
"Z022E0042/LH185",2014,"Columbia",224.5,147.232771049998,106.000000000001
"Z022E0046/LH185",2014,"Columbia",216,127.349626999998,98.5000000000009
"Z022E0048/LH185",2014,"Columbia",204,138.704770949998,82.5000000000009
"Z022E0051/LH185",2014,"Columbia",225.5,159.578173449998,100.500000000001
"Z022E0053/LH185",2014,"Columbia",229,153.854619549998,124.000000000001
"Z022E0059/LH185",2014,"Columbia",223,145.123558949998,103.000000000001
"Z022E0059/LH198",2014,"Columbia",231,124.976518983648,120.418362563428
"Z022E0073/LH185",2014,"Columbia",215,114.899219764998,97.0000000000009
"Z022E0077/LH185",2014,"Columbia",225.5,149.585836299998,114.000000000001
"Z022E0095/LH185",2014,"Columbia",221,162.989815699998,109.500000000001
"Z022E0097/LH185",2014,"Columbia",236.5,146.609510649998,110.500000000001
"Z022E0105/LH185",2014,"Columbia",228.5,151.825683999998,116.000000000001
"Z022E0108/LH185",2014,"Columbia",221,164.888837599998,90.5000000000009
"Z022E0110/LH185",2014,"Columbia",215,155.938832649998,97.5000000000009
"Z022E0114/LH185",2014,"Columbia",225,89.7358706449982,97.5000000000009
"Z022E0121/LH185",2014,"Columbia",237.5,152.477869249998,112.000000000001
"Z022E0123/LH185",2014,"Columbia",230.5,165.491791999998,119.000000000001
"Z022E0130/LH185",2014,"Columbia",232.5,150.285898649998,101.000000000001
"Z022E0142/LH185",2014,"Columbia",221,138.495618599998,108.500000000001
"Z022E0149/LH185",2014,"Columbia",240.5,142.042138149998,109.000000000001
"Z022E0160/LH185",2014,"Columbia",208.5,158.269200199998,90.5000000000009
"Z022E0166/LH185",2014,"Columbia",226,145.326619449998,117.000000000001
"B14A/H95",2014,"Aurora",258.249999999929,171.692402699992,116.999999999985
"B14A/OH43",2014,"Aurora",256.499999999927,137.882014874995,115.499999999983
"B37/C103",2014,"Aurora",277.999999999927,149.169147074995,137.249999999983
"B37/H95",2014,"Aurora",268.499999999927,176.478024599995,124.749999999983
"B37/Mo17",2014,"Aurora",254.749999999927,169.828550849995,125.999999999983
"B37/OH43",2014,"Aurora",257.999999999927,154.089032574995,123.999999999983
"B73_NC230-040-1-1-1-1/LH198",2014,"Aurora",232.999999999927,114.171505049995,126.999999999983
"B73_NC230-041-1-1-1-1/LH198",2014,"Aurora",202.499999999927,97.1824877499947,103.999999999983
"B73_NC230-059-1-1-1-1/LH198",2014,"Aurora",232.499999999927,141.233081899995,119.499999999983
"B73_NC230-129-1-1-1-1/LH198",2014,"Aurora",209.999999999927,130.153020207253,100.999999999983
"B73/Mo17",2014,"Aurora",264.499999999927,179.427844099995,140.499999999983
"B73/PHG35",2014,"Aurora",NA,182.601625774995,125.749999999983
"B73/PHM49",2014,"Aurora",258.999999999927,179.839163449995,133.499999999983
"B73/PHN82",2014,"Aurora",NA,173.094034649995,128.999999999983
"CG105/CG102",2014,"Aurora",223.999999999927,90.5905478199947,87.9999999999834
"CG108/CG102",2014,"Aurora",231.499999999927,93.1453739749947,122.499999999983
"CG108/LH162",2014,"Aurora",215.499999999927,123.957018299995,102.999999999983
"CG118/CGR03",2014,"Aurora",221.999999999927,158.383572899995,99.4999999999835
"CG119/CG102",2014,"Aurora",202.861689917278,126.856018499995,85.9861317507749
"CG120/CG102",2014,"Aurora",204.999999999927,110.602838329995,86.9999999999835
"CG121/CG102",2014,"Aurora",211.499999999927,130.043960249995,89.4999999999835
"CG122/CG102",2014,"Aurora",222.499999999927,114.563926249995,98.9999999999835
"CG123/CG102",2014,"Aurora",220.999999999927,143.770092899995,106.999999999983
"CG44/CG102",2014,"Aurora",219.499999999927,144.020263449995,90.9999999999835
"CG60/CG102",2014,"Aurora",219.999999999927,77.9796776449947,101.499999999983
"CG60/CG111",2014,"Aurora",220.499999999927,145.549823549995,96.9999999999835
"CG65/CG102",2014,"Aurora",219.499999999927,112.831251509995,83.4999999999835
"CGR03/CG102",2014,"Aurora",236.999999999927,173.605368099995,122.499999999983
"CGX333/CG102",2014,"Aurora",225.999999999927,155.491882949995,109.999999999983
"F42/C103",2014,"Aurora",282.499999999927,175.288661407253,139.499999999983
"F42/H95",2014,"Aurora",265.249999999927,172.193908024995,119.499999999983
"F42/Mo17",2014,"Aurora",256.749999999927,171.959297402414,125.999999999983
"F42/OH43",2014,"Aurora",262.499999999927,169.182845499995,118.999999999983
"LH132/LH51",2014,"Aurora",253.499999999927,170.439248549995,114.999999999983
"LH162/CG60",2014,"Aurora",210.999999999927,152.960016149995,92.9999999999835
"LH162/LH198",2014,"Aurora",230.499999999927,121.995291299995,105.499999999983
"LH195/REDEAR-B",2014,"Aurora",262.999999999927,157.005089849995,146.499999999983
"LH198/CGR01",2014,"Aurora",222.499999999927,161.073772749995,108.499999999983
"LH74/PHG35",2014,"Aurora",242.499999999927,156.231023199995,113.749999999983
"LH74/PHM49",2014,"Aurora",231.249999999927,169.906309499995,110.499999999983
"LH74/PHN82",2014,"Aurora",232.999999999927,176.776631849995,108.999999999983
"LH74/TX205",2014,"Aurora",259.499999999927,189.638972174995,119.999999999983
"LH82/CG60",2014,"Aurora",200.499999999927,159.382305749995,98.4999999999834
"LH82/CGR01",2014,"Aurora",212.499999999927,157.772604449995,102.499999999983
"LH82/LH198",2014,"Aurora",174.499999999927,79.9381015449947,80.4999999999835
"M0001/LH198",2014,"Aurora",232.499999999927,122.838452649995,106.499999999983
"M0003/LH198",2014,"Aurora",236.999999999927,138.976240249995,108.499999999983
"M0008/LH198",2014,"Aurora",229.999999999927,114.622191094995,104.999999999983
"M0012/LH198",2014,"Aurora",229.999999999927,147.334644249995,103.499999999983
"M0014/LH198",2014,"Aurora",213.499999999927,138.251449649995,100.999999999983
"M0015/LH198",2014,"Aurora",233.999999999927,131.820062899995,115.999999999983
"M0022/LH198",2014,"Aurora",237.499999999927,128.170930049995,114.999999999983
"M0024/LH198",2014,"Aurora",252.499999999927,117.526714549995,121.499999999983
"M0027/LH198",2014,"Aurora",231.999999999927,160.695267999995,109.499999999983
"M0028/LH198",2014,"Aurora",229.499999999927,170.603971249995,108.499999999983
"M0030/LH198",2014,"Aurora",232.999999999927,139.263124199995,115.999999999983
"M0033/LH198",2014,"Aurora",234.999999999927,143.252748899995,112.499999999983
"M0039/LH198",2014,"Aurora",246.499999999927,109.489687694995,121.999999999983
"M0041/LH198",2014,"Aurora",253.999999999927,135.893510949995,118.999999999983
"M0045/LH198",2014,"Aurora",219.999999999927,133.663906499995,108.499999999983
"M0051/LH198",2014,"Aurora",233.999999999927,178.173904749995,106.999999999983
"M0058/LH198",2014,"Aurora",226.999999999927,145.745736299995,104.999999999983
"M0061/LH198",2014,"Aurora",214.499999999927,94.9447067149947,96.4999999999835
"M0062/LH198",2014,"Aurora",219.499999999927,85.7819665399947,98.4999999999834
"M0077/LH198",2014,"Aurora",254.999999999927,152.837963199995,121.499999999983
"M0083/LH198",2014,"Aurora",225.499999999927,151.377389599995,112.999999999983
"M0085/LH198",2014,"Aurora",226.499999999927,126.651390507253,112.999999999983
"M0087/LH198",2014,"Aurora",224.499999999927,143.032685399995,107.499999999983
"M0101/LH198",2014,"Aurora",244.999999999927,169.237942599995,118.999999999983
"M0106/LH198",2014,"Aurora",247.499999999927,141.068088499995,114.999999999983
"M0114/LH198",2014,"Aurora",221.999999999927,152.006010749995,101.999999999983
"M0118/LH198",2014,"Aurora",223.861689917278,140.773532430909,115.986131750775
"M0143/LH198",2014,"Aurora",233.499999999927,132.871320699995,116.499999999983
"M0151/LH198",2014,"Aurora",225.499999999927,123.039184749995,106.999999999983
"M0154/LH198",2014,"Aurora",242.585069751981,167.315037892737,115.958395252358
"M0172/LH198",2014,"Aurora",227.999999999927,148.205205249995,100.999999999983
"M0186/LH198",2014,"Aurora",221.499999999927,131.857750899995,100.499999999983
"M0262/LH198",2014,"Aurora",229.999999999927,116.251386199995,111.499999999983
"M0266/LH198",2014,"Aurora",230.999999999927,130.896489499995,108.999999999983
"M0269/LH198",2014,"Aurora",233.499999999927,131.670772799995,115.999999999983
"M0272/LH198",2014,"Aurora",228.999999999927,143.093874299995,108.999999999983
"M0276/LH198",2014,"Aurora",228.499999999927,139.597226399995,113.999999999983
"M0287/LH198",2014,"Aurora",246.499999999927,125.094590349995,128.999999999983
"M0296/LH198",2014,"Aurora",221.499999999927,141.862948549995,100.999999999983
"M0297/LH198",2014,"Aurora",228.999999999927,130.265648199995,108.499999999983
"M0309/LH198",2014,"Aurora",222.499999999927,142.635282449995,100.499999999983
"M0311/LH198",2014,"Aurora",237.499999999927,137.490487099995,117.999999999983
"M0317/LH198",2014,"Aurora",233.999999999927,134.688143699995,108.499999999983
"M0323/LH198",2014,"Aurora",240.999999999927,167.860650799995,119.999999999983
"M0325/LH198",2014,"Aurora",248.999999999927,158.671593999995,126.499999999983
"M0326/LH198",2014,"Aurora",244.999999999927,127.101369749995,126.999999999983
"M0346/LH198",2014,"Aurora",253.999999999927,157.643457949995,119.999999999983
"M0354/LH198",2014,"Aurora",225.499999999927,135.232132207253,117.499999999983
"M0365/LH198",2014,"Aurora",233.499999999927,95.1565936199947,114.999999999983
"M0369/LH198",2014,"Aurora",226.499999999927,149.185151107253,116.499999999983
"MO44_LH145_0127/LH198",2014,"Aurora",240.499999999927,178.729803249995,117.499999999983
"MO44_LH145_0138/LH198",2014,"Aurora",230.999999999927,115.726569549995,100.999999999983
"MO44_LH145_0143/LH198",2014,"Aurora",244.499999999927,181.422169099995,120.999999999983
"MO44_PHG47_0072/LH198",2014,"Aurora",234.499999999927,153.589991049995,111.999999999983
"MO44_PHG47_0125/LH198",2014,"Aurora",223.499999999927,178.881042699995,95.9999999999835
"Mo44_PHW65_0025/LH198",2014,"Aurora",256.999999999927,151.641638999995,117.499999999983
"Mo44_PHW65_0035/LH198",2014,"Aurora",238.999999999927,146.945471999995,114.499999999983
"Mo44_PHW65_0075/LH198",2014,"Aurora",253.999999999927,163.882776549995,112.999999999983
"Mo44_PHW65_0126/LH198",2014,"Aurora",240.999999999927,185.456791949995,104.499999999983
"Mo44_PHW65_0193/LH198",2014,"Aurora",229.499999999927,159.938745749995,99.9999999999834
"MOG_LH123HT-014-1-1-1-1-B/LH198",2014,"Aurora",261.999999999927,165.473200649995,124.999999999983
"MOG_LH123HT-031-1-1-1-1-B/LH198",2014,"Aurora",NA,169.913457199995,139.999999999983
"MOG_LH123HT-045-1-1-1-1-B/LH198",2014,"Aurora",247.499999999927,143.865395999995,125.999999999983
"MOG_LH145_0038/LH198",2014,"Aurora",247.999999999927,174.861960699995,127.999999999983
"MOG_LH145_0057/LH198",2014,"Aurora",264.999999999927,165.737504199995,134.499999999983
"MOG_LH145_0173/LH198",2014,"Aurora",253.999999999927,170.517494549995,118.999999999983
"MOG_LH145_0175/LH198",2014,"Aurora",249.499999999927,177.720565399995,132.999999999983
"MOG_MO45-030-1-1-1-1-B/LH198",2014,"Aurora",254.999999999927,162.636851399995,125.499999999983
"MOG_MO45-071-1-1-1-1-B/LH198",2014,"Aurora",265.999999999927,186.476697249995,138.499999999983
"MOG_MO45-085-1-1-1-1-B/LH198",2014,"Aurora",256.999999999927,144.577948849995,125.499999999983
"MOG_MO45-128-1-1-1-1-B/LH198",2014,"Aurora",268.499999999927,143.777998699995,130.499999999983
"MOG_NC230-183-1-1-1-1-B/LH198",2014,"Aurora",256.999999999927,176.500686199995,131.999999999983
"MOG_OH43_0170/LH198",2014,"Aurora",NA,174.770177399995,109.499999999983
"MOG_OH43_0367/LH198",2014,"Aurora",247.999999999927,154.562136499995,114.999999999983
"MOG_OH43_0439/LH198",2014,"Aurora",262.999999999927,170.619620449995,127.499999999983
"MOG_PHG83-224-1-1-1-1-B/LH198",2014,"Aurora",268.999999999927,126.044372049995,144.499999999983
"PB80/CG102",2014,"Aurora",232.999999999927,150.042930049995,115.499999999983
"PHG39/PHG35",2014,"Aurora",262.999999999927,178.185222024995,129.749999999983
"PHG39/PHM49",2014,"Aurora",263.749999999927,195.221836724995,123.249999999983
"PHG39/PHN82",2014,"Aurora",249.499999999927,189.021803574995,116.749999999983
"PHG39/TX205",2014,"Aurora",278.999999999927,164.881094233328,134.833333333317
"PHN11_LH145_0003/LH198",2014,"Aurora",232.999999999927,137.047977649995,98.4999999999834
"PHN11_LH145_0005/LH198",2014,"Aurora",229.999999999927,145.872069907253,100.999999999983
"PHN11_LH145_0028/LH198",2014,"Aurora",222.499999999927,149.228630299995,106.499999999983
"PHN11_LH145_0062/LH198",2014,"Aurora",220.999999999927,160.164873949995,103.999999999983
"PHN11_LH145_0085/LH198",2014,"Aurora",239.999999999927,141.234110749995,103.499999999983
"PHN11_OH43_0001/LH198",2014,"Aurora",264.499999999927,166.185807649995,121.999999999983
"PHN11_OH43_0036/LH198",2014,"Aurora",228.999999999927,162.263436649995,99.4999999999834
"PHN11_OH43_0088/LH198",2014,"Aurora",248.999999999927,195.176245707253,103.999999999983
"PHN11_OH43_0142/LH198",2014,"Aurora",235.999999999927,177.364911699995,115.999999999983
"PHN11_OH43_0184/LH198",2014,"Aurora",236.499999999927,135.511432299995,99.9999999999834
"PHN11_PHG47_0048/LH198",2014,"Aurora",229.499999999927,124.419508899995,103.499999999983
"PHN11_PHG47_0172/LH198",2014,"Aurora",230.499999999927,153.620747949995,113.499999999983
"PHN11_PHG47_0251/LH198",2014,"Aurora",240.499999999927,156.961661999995,104.499999999983
"PHN11_PHG47_0388/LH198",2014,"Aurora",249.999999999927,169.528616949995,121.999999999983
"PHN11_PHG47_0390/LH198",2014,"Aurora",255.499999999927,176.966967249995,115.999999999983
"PHN11_PHW65_0015/LH198",2014,"Aurora",249.999999999927,176.031535149995,112.999999999983
"PHN11_PHW65_0275/LH198",2014,"Aurora",235.499999999927,171.378850149995,104.999999999983
"PHN11_PHW65_0294/LH198",2014,"Aurora",239.999999999927,177.093463307253,111.499999999983
"PHN11_PHW65_0312/LH198",2014,"Aurora",237.999999999927,144.131378199995,107.999999999983
"PHN11_PHW65_0328/LH198",2014,"Aurora",256.499999999927,120.233267499995,115.999999999983
"PHN11_PHW65_0359/LH198",2014,"Aurora",240.499999999927,156.200537049995,107.499999999983
"PHW52/PHG35",2014,"Aurora",243.999999999927,169.026163999995,108.749999999983
"PHW52/PHM49",2014,"Aurora",246.749999999927,175.492125199995,108.249999999983
"PHW52/PHN82",2014,"Aurora",246.749999999927,161.464299702414,109.749999999983
"PHW52/TX205",2014,"Aurora",268.749999999927,179.474124802414,120.999999999983
"PHW65_MoG_0137/LH198",2014,"Aurora",244.499999999927,155.532711649995,109.499999999983
"PHW65_MoG_0176/LH198",2014,"Aurora",244.499999999927,122.005687984995,118.999999999983
"PHW65_MoG_0293/LH198",2014,"Aurora",248.499999999927,143.877308849995,119.499999999983
"PHW65_MoG_0511/LH198",2014,"Aurora",221.999999999927,166.362118399995,106.499999999983
"TX130 RP/LH198",2014,"Aurora",248.999999999927,136.075564307253,119.499999999983
"TX205/LH198",2014,"Aurora",269.414930247874,164.800992007253,129.041604747609
"TX303/LH198",2014,"Aurora",264.499999999927,133.868374899995,137.999999999983
"TX714/LH198",2014,"Aurora",215.499999999927,88.6600108949946,114.499999999983
"TX740/LH198",2014,"Aurora",270.861689917278,162.982287930909,146.986131750775
"TX772/LH198",2014,"Aurora",248.861689917278,155.991952297575,123.652798417442
"TX772W/LH198",2014,"Aurora",224.414930247874,154.650348907253,113.041604747609
"W10004_0032/CG102",2014,"Aurora",222.999999999927,159.981957049995,97.4999999999835
"W10004_0097/CG102",2014,"Aurora",216.414930247874,130.626069907253,101.041604747609
"W10005_0029/CG102",2014,"Aurora",243.499999999927,175.908724099995,116.999999999983
"W10005_0107/CG102",2014,"Aurora",226.999999999927,156.546552149995,96.4999999999835
"W10005_0147/CG102",2014,"Aurora",225.999999999927,104.221269089995,95.9999999999835
"WF9/C103",2014,"Aurora",272.999999999927,121.329956732495,132.999999999983
"WF9/H95",2014,"Aurora",266.999999999927,176.117010074995,121.249999999983
"WF9/Mo17",2014,"Aurora",273.749999999927,150.750338699995,135.249999999983
"WF9/OH43",2014,"Aurora",249.999999999927,133.376481099995,107.499999999983
"Z013E0006/LH198",2014,"Aurora",238.999999999927,129.367091849995,103.499999999983
"Z013E0028/LH198",2014,"Aurora",236.499999999927,147.691597549995,126.499999999983
"Z013E0034/LH198",2014,"Aurora",229.499999999927,128.381357807253,93.9999999999835
"Z013E0046/LH198",2014,"Aurora",226.499999999927,142.730206499995,120.999999999983
"Z013E0063/LH198",2014,"Aurora",234.499999999927,146.717069499995,107.999999999983
